cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,10/26/20,TX-7,Lizzie Fletcher,Wesley Hunt,1,Polls adjusted for house effects & other factors,5.215244,.7431874,.7431874,.7431874,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-6,Stephen Daniel,Ron Wright,4,Expert ratings adjusted for national environment,-13.76013,0,0,1.271371,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-6,Stephen Daniel,Ron Wright,3,Fundamentals (non-polling factors),-10.79215,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-6,Stephen Daniel,Ron Wright,2,CANTOR (analysis of comparable disticts),-11.16946,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-6,Stephen Daniel,Ron Wright,1,Polls adjusted for house effects & other factors,-7.971149,1.110035,1.110035,1.110035,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-5,Carolyn Salter,Lance Gooden,4,Expert ratings adjusted for national environment,-35.52555,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-5,Carolyn Salter,Lance Gooden,3,Fundamentals (non-polling factors),-33.50417,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-5,Carolyn Salter,Lance Gooden,2,CANTOR (analysis of comparable disticts),-36.02613,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-5,Carolyn Salter,Lance Gooden,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-4,Russell Foster,Pat Fallon,4,Expert ratings adjusted for national environment,-55.29314,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-4,Russell Foster,Pat Fallon,3,Fundamentals (non-polling factors),-53.83469,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-4,Russell Foster,Pat Fallon,2,CANTOR (analysis of comparable disticts),-51.76207,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-4,Russell Foster,Pat Fallon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-36,Rashad Lewis,Brian Babin,4,Expert ratings adjusted for national environment,-50.72078,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-36,Rashad Lewis,Brian Babin,3,Fundamentals (non-polling factors),-48.36207,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-36,Rashad Lewis,Brian Babin,2,CANTOR (analysis of comparable disticts),-54.66232,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-36,Rashad Lewis,Brian Babin,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,4,Expert ratings adjusted for national environment,39.01041,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,3,Fundamentals (non-polling factors),39.64186,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,2,CANTOR (analysis of comparable disticts),49.31297,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-34,Filemon Vela,Rey Gonzalez,4,Expert ratings adjusted for national environment,24.44258,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-34,Filemon Vela,Rey Gonzalez,3,Fundamentals (non-polling factors),23.79341,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-34,Filemon Vela,Rey Gonzalez,2,CANTOR (analysis of comparable disticts),39.22435,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-34,Filemon Vela,Rey Gonzalez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-33,Marc Veasey,Fabian Vasquez,4,Expert ratings adjusted for national environment,49.66368,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-33,Marc Veasey,Fabian Vasquez,3,Fundamentals (non-polling factors),49.66057,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-33,Marc Veasey,Fabian Vasquez,2,CANTOR (analysis of comparable disticts),65.32971,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-33,Marc Veasey,Fabian Vasquez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-32,Colin Allred,Genevieve Collins,4,Expert ratings adjusted for national environment,14.23987,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-32,Colin Allred,Genevieve Collins,3,Fundamentals (non-polling factors),4.528798,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-32,Colin Allred,Genevieve Collins,2,CANTOR (analysis of comparable disticts),10.93236,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-32,Colin Allred,Genevieve Collins,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-3,Lulu Seikaly,Van Taylor,4,Expert ratings adjusted for national environment,-11.97264,0,0,1.375923,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-3,Lulu Seikaly,Van Taylor,3,Fundamentals (non-polling factors),-19.12454,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-3,Lulu Seikaly,Van Taylor,2,CANTOR (analysis of comparable disticts),-14.98142,.6803414,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-3,Lulu Seikaly,Van Taylor,1,Polls adjusted for house effects & other factors,-4.743893,1.319659,1.319659,1.319659,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-31,Donna Imam,John Carter,4,Expert ratings adjusted for national environment,-17.74997,0,0,1.19624,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-31,Donna Imam,John Carter,3,Fundamentals (non-polling factors),-13.21942,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-31,Donna Imam,John Carter,2,CANTOR (analysis of comparable disticts),-12.25832,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-31,Donna Imam,John Carter,1,Polls adjusted for house effects & other factors,-9.207275,.9593977,.9593977,.9593977,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-30,Eddie Bernice Johnson,Tre Pennie,4,Expert ratings adjusted for national environment,52.31706,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-30,Eddie Bernice Johnson,Tre Pennie,3,Fundamentals (non-polling factors),51.24997,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-30,Eddie Bernice Johnson,Tre Pennie,2,CANTOR (analysis of comparable disticts),76.82539,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-30,Eddie Bernice Johnson,Tre Pennie,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-29,Sylvia Garcia,Jaimy Blanco,4,Expert ratings adjusted for national environment,42.8876,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-29,Sylvia Garcia,Jaimy Blanco,3,Fundamentals (non-polling factors),42.82136,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-29,Sylvia Garcia,Jaimy Blanco,2,CANTOR (analysis of comparable disticts),59.05006,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-29,Sylvia Garcia,Jaimy Blanco,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-28,Henry Cuellar,Sandra Whitten,4,Expert ratings adjusted for national environment,31.7386,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-28,Henry Cuellar,Sandra Whitten,3,Fundamentals (non-polling factors),32.94003,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-28,Henry Cuellar,Sandra Whitten,2,CANTOR (analysis of comparable disticts),36.67205,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-28,Henry Cuellar,Sandra Whitten,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-27,Ricardo De La Fuente,Michael Cloud,4,Expert ratings adjusted for national environment,-35.04078,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-27,Ricardo De La Fuente,Michael Cloud,3,Fundamentals (non-polling factors),-33.68136,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-27,Ricardo De La Fuente,Michael Cloud,2,CANTOR (analysis of comparable disticts),-29.94725,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-27,Ricardo De La Fuente,Michael Cloud,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-26,Carol H. Iannuzzi,Michael Burgess,4,Expert ratings adjusted for national environment,-35.27953,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-26,Carol H. Iannuzzi,Michael Burgess,3,Fundamentals (non-polling factors),-33.16643,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-26,Carol H. Iannuzzi,Michael Burgess,2,CANTOR (analysis of comparable disticts),-36.49588,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-26,Carol H. Iannuzzi,Michael Burgess,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-25,Julie Oliver,Roger Williams,4,Expert ratings adjusted for national environment,-13.76013,0,0,1.336967,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-25,Julie Oliver,Roger Williams,3,Fundamentals (non-polling factors),-8.690458,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-25,Julie Oliver,Roger Williams,2,CANTOR (analysis of comparable disticts),-13.35799,.7584463,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-25,Julie Oliver,Roger Williams,1,Polls adjusted for house effects & other factors,-5.460815,1.241554,1.241554,1.241554,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-24,Candace Valenzuela,Beth Van Duyne,4,Expert ratings adjusted for national environment,.5581329,0,0,1.356197,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-24,Candace Valenzuela,Beth Van Duyne,3,Fundamentals (non-polling factors),-7.647377,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-24,Candace Valenzuela,Beth Van Duyne,2,CANTOR (analysis of comparable disticts),-3.329472,.7198907,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-24,Candace Valenzuela,Beth Van Duyne,1,Polls adjusted for house effects & other factors,1.325714,1.280109,1.280109,1.280109,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-23,Gina Ortiz Jones,Tony Gonzales,4,Expert ratings adjusted for national environment,4.256279,0,0,1.285263,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-23,Gina Ortiz Jones,Tony Gonzales,3,Fundamentals (non-polling factors),6.071548,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-23,Gina Ortiz Jones,Tony Gonzales,2,CANTOR (analysis of comparable disticts),4.933059,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-23,Gina Ortiz Jones,Tony Gonzales,1,Polls adjusted for house effects & other factors,3.630531,1.137887,1.137887,1.137887,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-22,Sri Preston Kulkarni,Troy Nehls,4,Expert ratings adjusted for national environment,-1.680819,0,0,1.540526,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-22,Sri Preston Kulkarni,Troy Nehls,3,Fundamentals (non-polling factors),-6.921499,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-22,Sri Preston Kulkarni,Troy Nehls,2,CANTOR (analysis of comparable disticts),-4.959112,.3503158,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-22,Sri Preston Kulkarni,Troy Nehls,1,Polls adjusted for house effects & other factors,-.8594589,1.649684,1.649684,1.649684,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-2,Sima Ladjevardian,Dan Crenshaw,4,Expert ratings adjusted for national environment,-13.76013,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-2,Sima Ladjevardian,Dan Crenshaw,3,Fundamentals (non-polling factors),-23.82087,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-2,Sima Ladjevardian,Dan Crenshaw,2,CANTOR (analysis of comparable disticts),-19.77633,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-2,Sima Ladjevardian,Dan Crenshaw,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-21,Wendy Davis,Chip Roy,4,Expert ratings adjusted for national environment,-1.680819,0,0,1.287254,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-21,Wendy Davis,Chip Roy,3,Fundamentals (non-polling factors),-5.01916,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-21,Wendy Davis,Chip Roy,2,CANTOR (analysis of comparable disticts),-11.03688,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-21,Wendy Davis,Chip Roy,1,Polls adjusted for house effects & other factors,-3.301582,1.141879,1.141879,1.141879,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-20,Joaquin Castro,Mauro Garza,4,Expert ratings adjusted for national environment,32.36334,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-20,Joaquin Castro,Mauro Garza,3,Fundamentals (non-polling factors),33.1081,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-20,Joaquin Castro,Mauro Garza,2,CANTOR (analysis of comparable disticts),41.20824,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-20,Joaquin Castro,Mauro Garza,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-19,Tom Watson,Jodey Arrington,4,Expert ratings adjusted for national environment,-54.79914,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-19,Tom Watson,Jodey Arrington,3,Fundamentals (non-polling factors),-52.62611,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-19,Tom Watson,Jodey Arrington,2,CANTOR (analysis of comparable disticts),-57.20454,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-19,Tom Watson,Jodey Arrington,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-18,Sheila Jackson Lee,Wendell Champion,4,Expert ratings adjusted for national environment,48.90027,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-18,Sheila Jackson Lee,Wendell Champion,3,Fundamentals (non-polling factors),47.96354,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-18,Sheila Jackson Lee,Wendell Champion,2,CANTOR (analysis of comparable disticts),72.32175,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-18,Sheila Jackson Lee,Wendell Champion,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-17,Rick Kennedy,Pete Sessions,4,Expert ratings adjusted for national environment,-24.17278,0,0,1.041914,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-17,Rick Kennedy,Pete Sessions,3,Fundamentals (non-polling factors),-21.18575,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-17,Rick Kennedy,Pete Sessions,2,CANTOR (analysis of comparable disticts),-9.373495,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-17,Rick Kennedy,Pete Sessions,1,Polls adjusted for house effects & other factors,-6.810509,.649979,.649979,.649979,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,4,Expert ratings adjusted for national environment,38.95992,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,3,Fundamentals (non-polling factors),38.94899,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,2,CANTOR (analysis of comparable disticts),54.59805,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,4,Expert ratings adjusted for national environment,20.64893,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,3,Fundamentals (non-polling factors),14.84641,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,2,CANTOR (analysis of comparable disticts),32.42472,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-14,Adrienne Bell,Randy Weber,4,Expert ratings adjusted for national environment,-26.92361,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-14,Adrienne Bell,Randy Weber,3,Fundamentals (non-polling factors),-24.18798,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-14,Adrienne Bell,Randy Weber,2,CANTOR (analysis of comparable disticts),-25.60279,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-14,Adrienne Bell,Randy Weber,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-13,Gus Trujillo,Ronny Jackson,4,Expert ratings adjusted for national environment,-64.92079,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-13,Gus Trujillo,Ronny Jackson,3,Fundamentals (non-polling factors),-63.32513,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-13,Gus Trujillo,Ronny Jackson,2,CANTOR (analysis of comparable disticts),-62.53236,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-13,Gus Trujillo,Ronny Jackson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-12,Lisa Welch,Kay Granger,4,Expert ratings adjusted for national environment,-39.85757,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-12,Lisa Welch,Kay Granger,3,Fundamentals (non-polling factors),-38.05096,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-12,Lisa Welch,Kay Granger,2,CANTOR (analysis of comparable disticts),-39.02794,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-12,Lisa Welch,Kay Granger,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-1,Hank Gilbert,Louie Gohmert,4,Expert ratings adjusted for national environment,-44.06862,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-1,Hank Gilbert,Louie Gohmert,3,Fundamentals (non-polling factors),-41.04155,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-1,Hank Gilbert,Louie Gohmert,2,CANTOR (analysis of comparable disticts),-53.51218,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-1,Hank Gilbert,Louie Gohmert,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-11,Jon Mark Hogg,August Pfluger,4,Expert ratings adjusted for national environment,-60.86686,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-11,Jon Mark Hogg,August Pfluger,3,Fundamentals (non-polling factors),-59.18462,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-11,Jon Mark Hogg,August Pfluger,2,CANTOR (analysis of comparable disticts),-59.19729,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-11,Jon Mark Hogg,August Pfluger,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-10,Mike Siegel,Michael T. McCaul,4,Expert ratings adjusted for national environment,-10.18516,0,0,1.252972,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,TX-10,Mike Siegel,Michael T. McCaul,3,Fundamentals (non-polling factors),-22.84406,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
