cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/16/2020,6/25/2020,Morning Consult,797,lv,.0713437,0,49,48.86063,50.13605,T,68392,128078
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/15/2020,6/24/2020,Morning Consult,797,lv,.0713437,0,50,49.86059,51.14249,T,68391,128077
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/14/2020,6/23/2020,Morning Consult,797,lv,.0713437,0,49,48.86063,50.15006,T,68390,128076
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/13/2020,6/22/2020,Morning Consult,797,lv,.0713437,0,49,48.86063,50.16374,T,68389,128075
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/12/2020,6/21/2020,Morning Consult,797,lv,.0713437,0,49,48.86063,50.17684,T,68388,128074
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/11/2020,6/20/2020,Morning Consult,797,lv,.0713437,0,48,47.86074,49.18977,T,68387,128073
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/10/2020,6/19/2020,Morning Consult,797,lv,.0713437,0,48,47.86074,49.20419,T,68386,128072
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/9/2020,6/18/2020,Morning Consult,797,lv,.0713437,0,48,47.86074,49.22394,T,68385,128071
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/8/2020,6/17/2020,Morning Consult,797,lv,.0713437,0,48,47.86074,49.24179,T,68384,128070
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/7/2020,6/16/2020,Morning Consult,797,lv,.0705819,0,49,48.86063,50.25985,T,68383,128069
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/6/2020,6/15/2020,Morning Consult,797,lv,.069904,0,49,48.86063,50.27827,T,68382,128068
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/5/2020,6/14/2020,Morning Consult,797,lv,.0694617,0,49,48.86063,50.29837,T,68381,128067
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/4/2020,6/13/2020,Morning Consult,797,lv,.0690733,0,49,48.86063,50.32136,T,68380,128066
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/3/2020,6/12/2020,Morning Consult,797,lv,.0689038,0,49,48.86063,50.35093,T,68379,128065
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/2/2020,6/11/2020,Morning Consult,797,lv,.0687682,0,49,48.86063,50.38143,T,68378,128064
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/1/2020,6/10/2020,Morning Consult,797,lv,.0688456,0,49,48.86063,50.41219,T,68377,128063
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/31/2020,6/9/2020,Morning Consult,797,lv,.068941,0,49,48.86063,50.44706,T,68376,128062
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/30/2020,6/8/2020,Morning Consult,797,lv,.0692526,0,49,48.86063,50.48324,T,68375,128061
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/29/2020,6/7/2020,Morning Consult,797,lv,.0693677,0,49,48.86063,50.5266,T,68374,128060
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/28/2020,6/6/2020,Morning Consult,797,lv,.069703,0,48,47.86074,49.56369,T,68373,128059
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/27/2020,6/5/2020,Morning Consult,797,lv,.0696674,0,48,47.86074,49.60878,T,68372,128058
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/26/2020,6/4/2020,Morning Consult,797,lv,.0696291,0,48,47.86074,49.66256,T,68371,128057
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/25/2020,6/3/2020,Morning Consult,797,lv,.069557,0,49,48.86063,50.71805,T,68370,128056
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/24/2020,6/2/2020,Morning Consult,797,lv,.0694253,0,48,47.86074,49.77316,T,68369,128055
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/23/2020,6/1/2020,Morning Consult,797,lv,.0693956,0,48,47.86074,49.82555,T,68368,128054
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/22/2020,5/31/2020,Morning Consult,797,lv,.0692684,0,48,47.86074,49.87893,T,68367,128053
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/21/2020,5/30/2020,Morning Consult,797,lv,.0692652,0,49,48.86063,50.92781,T,68366,128052
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/20/2020,5/29/2020,Morning Consult,797,lv,.0691955,0,50,49.86059,51.97173,T,68365,128051
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/19/2020,5/28/2020,Morning Consult,797,lv,.0690902,0,50,49.86059,52.02552,T,68364,128050
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/18/2020,5/27/2020,Morning Consult,797,lv,.0689854,0,49,48.86063,51.07064,T,68363,128049
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/16/2020,5/25/2020,Morning Consult,797,lv,.0686716,0,48,47.86074,50.16066,T,68362,128048
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/15/2020,5/24/2020,Morning Consult,797,lv,.0687064,0,48,47.86074,50.18763,T,68361,128047
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/14/2020,5/23/2020,Morning Consult,797,lv,.0687261,0,49,48.86063,51.2247,T,68360,128046
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/13/2020,5/22/2020,Morning Consult,797,lv,.068925,0,48,47.86074,50.26304,T,68359,128045
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/12/2020,5/21/2020,Morning Consult,797,lv,.0691255,0,48,47.86074,50.30407,T,68358,128044
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/11/2020,5/20/2020,Morning Consult,797,lv,.0695093,0,48,47.86074,50.34881,T,68357,128043
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/10/2020,5/19/2020,Morning Consult,797,lv,.0699421,0,48,47.86074,50.37749,T,68356,128042
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/9/2020,5/18/2020,Morning Consult,797,lv,.0704343,0,47,46.86092,49.39238,T,68355,128041
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/8/2020,5/17/2020,Morning Consult,797,lv,.071048,0,48,47.86074,50.40927,T,68354,128040
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/7/2020,5/16/2020,Morning Consult,797,lv,.0710021,0,49,48.86063,51.42467,T,68353,128039
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/6/2020,5/15/2020,Morning Consult,797,lv,.0714443,0,49,48.86063,51.54332,T,68352,128038
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/5/2020,5/14/2020,Morning Consult,797,lv,.0719738,0,49,48.86063,51.54957,T,68351,128037
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/4/2020,5/13/2020,Morning Consult,797,lv,.0730077,0,47,46.86092,49.54547,T,68350,128036
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/3/2020,5/12/2020,Morning Consult,797,lv,.0743693,0,47,46.86092,49.53618,T,68349,128035
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/2/2020,5/11/2020,Morning Consult,797,lv,.0763147,0,47,46.86092,49.52354,T,68348,128034
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/1/2020,5/10/2020,Morning Consult,797,lv,.078712,0,47,46.86092,49.50636,T,68347,128033
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,4/30/2020,5/9/2020,Morning Consult,797,lv,.0816395,0,47,46.86092,49.48721,T,68346,128032
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,4/29/2020,5/8/2020,Morning Consult,797,lv,.0852044,0,48,47.86074,50.4749,T,68345,128031
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,4/28/2020,5/7/2020,Morning Consult,797,lv,.0889019,0,48,47.86074,50.46571,T,68344,128030
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,4/27/2020,5/6/2020,Morning Consult,797,lv,.0933113,0,48,47.86074,50.45401,T,68343,128029
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,4/26/2020,5/5/2020,Morning Consult,797,lv,.0986042,0,49,48.86063,51.43695,T,68342,128028
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/29/2020,9/1/2020,Fox News/Beacon Research/Shaw & Co. Research,801,lv,1.44686,0,50,50.01553,51.06546,"",68340,128021
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/21/2020,8/28/2020,Opinium,700,lv,.724939,0,53.45,52.54197,53.69886,"",68325,127986
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/21/2020,8/30/2020,Morning Consult,811,lv,.0955109,0,52,51.86072,53.01177,T,68290,127911
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/21/2020,8/23/2020,Change Research,925,lv,.8094564,0,49,49.26975,50.4513,"",68209,127746
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/14/2020,8/23/2020,Trafalgar Group,1011,lv,.8617497,0,45.4,47.52761,48.75003,"",68202,127738
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/16/2020,8/19/2020,Redfield & Wilton Strategies,672,lv,.7115411,0,49,50.12306,51.27776,"",68158,127659
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/13/2020,8/17/2020,Civiqs,754,rv,.620737,0,51,50.13489,51.23952,"",68149,127646
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/2/2020,8/4/2020,OnMessage Inc.,400,lv,.5514615,0,47,48.672,49.85903,"",68116,127580
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/7/2020,8/16/2020,Morning Consult,788,lv,.5610279,0,49,48.86063,49.91915,"",68089,127548
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/5/2020,8/6/2020,Rasmussen Reports/Pulse Opinion Research,750,lv,.8990448,0,55.17,54.29001,55.43135,"",68037,127419
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/7/2020,8/9/2020,Change Research,384,lv,.5029997,0,47,47.26924,48.38588,"",68016,127367
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/4/2020,8/9/2020,Marquette University Law School,694,lv,1.442694,0,50,49.59848,50.73231,"",68000,127332
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,7/27/2020,8/6/2020,YouGov,734,rv,.7304578,0,49,49.99603,51.20819,"",67970,127274
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,8/4/2020,8/7/2020,YouGov,994,lv,1.078609,0,48,48.13956,49.29482,"",67963,127267
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,7/30/2020,7/31/2020,David Binder Research,200,lv,.3355042,0,53,51.21005,52.43661,"",67945,127218
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/14/2020,6/18/2020,Marquette University Law School,686,lv,1.427592,0,52,51.5988,52.94285,"",66886,127172
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/3/2020,5/7/2020,Marquette University Law School,650,lv,1.359231,0,49,48.59862,51.24316,"",66252,127171
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,7/22/2020,7/27/2020,Hodas & Associates,600,lv,.7015365,0,52.1,51.42301,52.71316,"",67908,127131
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,7/11/2020,7/17/2020,Global Strategy Group,600,lv,.5534775,0,51,49.41685,50.81004,"",67869,127068
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,7/19/2020,7/24/2020,Redfield & Wilton Strategies,742,lv,.7439694,0,45,46.11747,47.44663,"",67843,126987
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,7/24/2020,7/26/2020,Change Research,392,lv,.4829544,0,48,48.26956,49.56008,"",67813,126907
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/17/2020,5/26/2020,Morning Consult,740,lv,.0639218,0,49,48.86063,51.13112,T,67804,126890
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,7/17/2020,7/26/2020,Morning Consult,809,lv,.0725963,0,50,49.86059,51.17588,T,67696,126760
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,7/22/2020,7/22/2020,Gravis Marketing,796,lv,.8810714,0,50,49.32542,50.65485,"",67651,126606
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,7/15/2020,7/20/2020,Spry Strategies,700,lv,.7138253,0,46.3,48.08814,49.44549,"",67630,126530
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,7/10/2020,7/12/2020,Change Research,601,lv,.621183,0,48,48.26956,49.6924,"",67092,125355
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/26/2020,6/28/2020,Change Research,502,lv,.5661139,0,51,51.26971,52.57981,"",66961,125034
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/23/2020,6/25/2020,Trafalgar Group,1021,lv,.6540527,0,44.6,47.29259,48.61669,"",66932,124981
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/14/2020,6/19/2020,Redfield & Wilton Strategies,846,lv,.7862581,0,45,46.11747,47.44753,"",66909,124936
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/12/2020,6/16/2020,Hodas & Associates,600,lv,.7015365,0,55.33,54.65678,56.02406,"",66901,124920
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/8/2020,6/15/2020,Siena College/The New York Times Upshot,655,rv,1.218247,0,49,50.13607,51.56664,"",66897,124899
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,1/8/2020,1/12/2020,Marquette University Law School,701,lv,1.45004,0,48,47.59897,50.38166,"",63282,124824
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,12/3/2019,12/8/2019,Marquette University Law School,652,lv,1.284856,0,49,48.59862,51.72697,"",63090,124823
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,11/13/2019,11/17/2019,Marquette University Law School,685,lv,1.375621,0,45,44.60124,47.00484,"",62674,124822
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,6/12/2020,6/14/2020,Change Research,231,lv,.339701,0,48,48.26956,49.66367,"",66831,124715
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/30/2020,6/2/2020,Fox News/Beacon Research/Shaw & Co. Research,801,rv,1.294408,0,49,49.87187,51.61688,"",66726,124471
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/29/2020,5/31/2020,Change Research,382,lv,.5102349,0,45,45.26817,47.13143,"",66715,124439
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/10/2020,5/14/2020,Redfield & Wilton Strategies,875,lv,.7969701,0,48,49.12252,51.70375,"",66507,123931
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,5/6/2020,5/8/2020,Hodas & Associates,600,lv,.7015365,0,51.5,50.82271,53.49771,"",66402,123703
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,4/13/2020,4/15/2020,Hodas & Associates,600,lv,.7015365,0,50,49.3225,51.91682,"",65908,122094
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,4/20/2020,4/21/2020,Public Policy Polling,1415,v,1.130882,0,50,48.67128,51.20898,"",65903,122086
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,4/15/2020,4/20/2020,Ipsos,645,rv,.8281578,0,43,44.56302,47.11423,"",65865,121903
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,4/6/2020,4/8/2020,Garin-Hart-Yang Research Group,301,lv,.4699908,0,48,46.58551,49.53229,"",65735,121499
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,3/24/2020,3/29/2020,Marquette University Law School,813,rv,1.467748,0,48,48.45453,51.35112,"",65050,120701
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,3/17/2020,3/19/2020,Hodas & Associates,600,lv,.7015365,0,46.5,45.82502,48.54285,"",65003,120541
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,3/17/2020,3/25/2020,Baldwin Wallace University,822,rv,.6705672,0,44.9,46.08714,48.88652,"",64988,120502
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,3/10/2020,3/11/2020,Public Policy Polling,1727,v,1.749676,0,48,47.39915,50.09132,"",64807,119955
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,3/6/2020,3/8/2020,YouGov,459,rv,.6879056,0,44,44.9884,47.63427,"",64768,119818
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,3/5/2020,3/7/2020,Optimus,502,lv,.6686068,0,43.07,44.3399,46.94094,"",64757,119789
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,2/6/2020,2/18/2020,Expedition Strategies,500,rv,.6358964,0,42,43.39927,46.18469,"",64743,119732
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,2/19/2020,2/23/2020,Marquette University Law School,1000,rv,1.76694,0,46,46.45325,49.25972,"",64588,119094
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,2/11/2020,2/20/2020,YouGov,936,rv,1.126744,0,45,45.99095,48.81113,"",64500,118781
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,2/12/2020,2/18/2020,Quinnipiac University,823,rv,1.210217,0,42,43.02645,45.80538,"",64472,118606
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,1/14/2020,1/16/2020,Tarrance Group,500,lv,.8299353,0,47,46.79058,49.56133,"",63578,117018
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,1/5/2020,1/8/2020,Fox News/Beacon Research/Shaw & Co. Research,1504,rv,2.083902,0,46,46.86912,49.71989,"",63246,115582
2020,Wisconsin,10/26/2020,Joseph R. Biden Jr.,12/3/2019,12/5/2019,Optimus,610,lv,.7452961,0,39.08,40.32809,43.2901,"",63026,114314
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,1250,lv,.4325655,.3858247,33,32.28897,32.29695,T,71894,134808
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,1223,lv,.0151522,.0133661,33,32.28897,32.30373,T,71827,134673
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,1203,lv,.0290314,.0244685,33,32.28897,32.34521,T,71766,134542
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,10/19/2020,10/20/2020,Triton Polling & Research,544,lv,.5226731,.5226731,37.9,37.30085,37.35167,"",71748,134435
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,1154,lv,0,0,32,31.29615,31.36345,T,71683,134343
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1115,lv,.0139532,.0114861,32,31.29615,31.37667,T,71570,134118
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,1075,lv,.0134253,.0109196,32,31.29615,31.38878,T,71468,133906
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,1020,lv,.01272,.0102209,33,32.28897,32.3975,T,71383,133722
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,1002,lv,.0124844,.009909,34,33.28222,33.41484,T,71301,133561
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,972,lv,.0121067,.0094903,35,34.27587,34.43684,T,71243,133444
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,914,lv,.0113868,.0088142,34,33.28222,33.46389,T,71182,133317
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/16/2020,10/14/2020,SurveyMonkey,857,lv,.0206326,.0157684,34,33.28222,33.48822,T,71108,133167
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,824,lv,0,0,34,33.28222,33.51367,T,71014,132960
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,771,lv,.0096458,.0071823,34,33.28222,33.53908,T,70973,132803
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,10/1/2020,10/6/2020,Research America Inc.,450,lv,.6126379,.4982949,39,38.48821,38.57376,"",70703,132427
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/29/2020,9/30/2020,Triton Polling & Research,525,rv,.4279993,.3186871,38,38.22429,38.46977,"",70625,132056
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,264,lv,.1946796,0,27.06,26.39795,27.42441,"",70448,131302
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,494,lv,.2843392,0,31.78,31.07779,32.15491,"",70398,131200
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,496,lv,.2733994,.0478046,32.48,31.77265,32.72779,"",70348,131098
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,516,lv,.087034,.052836,36.03,35.29977,35.99091,T,70296,130991
2020,West Virginia,10/26/2020,Joseph R. Biden Jr.,1/7/2020,1/9/2020,WPA Intelligence (WPAi),500,lv,.5192499,0,31,32.68594,34.8563,"",63283,115783
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,7371,lv,.4476801,.4196416,61,59.18936,59.41634,T,71896,134810
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,7382,lv,.015423,.014296,62,60.19954,60.44239,T,71829,134675
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,7493,lv,.0153982,.0136302,61,59.18936,59.52761,T,71768,134544
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,7528,lv,0,0,61,59.18936,59.54634,T,71685,134345
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/22/2020,10/20/2020,SurveyMonkey,7521,lv,.0302803,.0261712,62,60.19954,60.57403,T,71572,134120
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,7652,lv,0,0,62,60.19954,60.59363,T,71470,133908
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/20/2020,10/18/2020,SurveyMonkey,7668,lv,.0303314,.0255822,61,59.18936,59.60669,T,71385,133724
2020,Washington,10/26/2020,Joseph R. Biden Jr.,10/14/2020,10/15/2020,Public Policy Polling,610,lv,.9850363,.9850363,60,59.4993,59.51594,"",71378,133663
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,7667,lv,0,0,61,59.18936,59.62896,T,71303,133563
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,7677,lv,.0154959,.0127461,61,59.18936,59.65839,T,71245,133446
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,7733,lv,.0299437,.0243176,61,59.18936,59.6921,T,71184,133319
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,7781,lv,0,0,61,59.18936,59.72878,T,71110,133169
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/15/2020,10/13/2020,SurveyMonkey,7664,lv,.0293727,.0232407,61,59.18936,59.76523,T,71016,132962
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,7731,lv,0,0,61,59.18936,59.80114,T,70972,132802
2020,Washington,10/26/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,SurveyUSA,591,lv,1.190147,1.128031,55,55.23245,55.32704,"",70745,132343
2020,Washington,10/26/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,3939,lv,.3241865,0,61.55,59.74484,61.21303,"",70450,131304
2020,Washington,10/26/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,7691,lv,.4427313,0,61.52,59.71453,61.27234,"",70400,131202
2020,Washington,10/26/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,7489,lv,.5076551,.0890251,60.69,58.87641,60.32533,"",70350,131100
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,7953,lv,.1953696,.1239924,63.61,61.82802,62.96515,T,70298,130993
2020,Washington,10/26/2020,Joseph R. Biden Jr.,9/8/2020,9/14/2020,Strategies 360,501,rv,.6909316,.3808057,58,58.86979,59.99548,"",69658,129861
2020,Washington,10/26/2020,Joseph R. Biden Jr.,7/22/2020,7/27/2020,SurveyUSA,534,lv,1.088087,0,62,62.22522,63.53428,"",67806,126894
2020,Washington,10/26/2020,Joseph R. Biden Jr.,5/19/2020,5/20/2020,Public Policy Polling,1070,lv,1.413108,0,59,58.49686,61.03137,"",66513,123950
2020,Washington,10/26/2020,Joseph R. Biden Jr.,5/16/2020,5/19/2020,SurveyUSA,530,lv,1.028798,0,57,57.23099,59.90318,"",66403,123705
2020,Washington,10/26/2020,Joseph R. Biden Jr.,3/31/2020,4/6/2020,EMC Research,473,rv,.5505267,0,52,53.83649,56.69732,"",65811,121682
2020,Washington,10/26/2020,Joseph R. Biden Jr.,3/4/2020,3/6/2020,SurveyUSA,992,rv,1.646094,0,57,58.07461,60.13189,"",64740,119888
2020,Virginia,10/26/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,6811,lv,.580921,.3340203,55,52.86095,52.98494,T,71898,134812
2020,Virginia,10/26/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,6765,lv,0,0,55,52.86095,52.99811,T,71831,134677
2020,Virginia,10/26/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,6665,lv,.0259901,.0066707,55,52.86095,53.06826,T,71770,134546
2020,Virginia,10/26/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,6382,lv,.0265943,.0050653,55,52.86095,53.08722,T,71687,134347
2020,Virginia,10/26/2020,Joseph R. Biden Jr.,10/13/2020,10/19/2020,ABC News/The Washington Post,908,lv,1.940268,1.940268,52,51.88495,51.94065,"",71659,134245
2020,Virginia,10/26/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,6170,lv,.0278059,.0034174,55,52.86095,53.10733,T,71574,134122
2020,Virginia,10/26/2020,Joseph R. Biden Jr.,9/21/2020,10/19/2020,SurveyMonkey,5912,lv,.056465,.0053457,55,52.86095,53.12827,T,71472,133910
2020,Virginia,10/26/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,5654,lv,0,0,55,52.86095,53.14972,T,71387,133726
2020,Virginia,10/26/2020,Joseph R. Biden Jr.,9/22/2020,9/25/2020,Cygnal,600,lv,.8194914,0,51.5,52.88364,53.58956,"",71360,133632
